,car,glass,plate,truck,Vehicles,Dinnerware,closer to vehicles,closer to dinnerware,,,,,
800,0.1259985092,0.1100720039,0.2118994992,0.0902773401,0.1081379247,0.1609857516,True,False,,,,,
801,0.0700305306,0.0671647707,0.0497348797,0.0492382352,0.0596343829,0.0584498252,False,True,,,,,
802,0.1667941873,0.1661228511,0.177755736,0.1572625975,0.1620283924,0.1719392935,True,False,,,,,
803,0.1013987841,0.147618607,0.1055356137,0.1294274223,0.1154131032,0.1265771103,True,False,,,,,
804,0.0708143118,0.0882481429,0.0599644035,0.0758834026,0.0733488572,0.0741062732,True,False,,,,,
805,0.1218253345,0.0833501686,0.1118438016,0.111144775,0.1164850548,0.0975969851,False,True,,,,,
806,0.0946334566,0.0878602949,0.0936109977,0.0828878117,0.0887606341,0.0907356463,True,False,,,,,
807,0.0894547607,0.0998324889,0.1067320056,0.0965522068,0.0930034838,0.1032822473,True,False,,,,,
808,0.1464099506,0.1633399065,0.1773938228,0.1018094866,0.1241097186,0.1703668646,True,False,,,,,
809,0.1175334323,0.164844925,0.1369757731,0.0893438525,0.1034386424,0.1509103491,True,False,,,,,
810,0.0570872083,0.0654178507,0.0507733215,0.0354082037,0.046247706,0.0580955861,True,False,,,,,
811,0.032361336,0.0664006016,0.0438213179,0.051990283,0.0421758095,0.0551109597,True,False,,,,,
812,0.0987551144,0.1746528917,0.1417501787,0.116872314,0.1078137142,0.1582015352,True,False,,,,,
813,0.2257658153,0.2381127636,0.2724876473,0.235897549,0.2308316821,0.2553002054,True,False,,,,,
814,0.0714376059,0.0816248459,0.0785522685,0.0674554683,0.0694465371,0.0800885572,True,False,,,,,
815,0.1173772258,0.1111419856,0.1092368302,0.0863357657,0.1018564957,0.1101894079,True,False,,,,,
816,0.0877121347,0.0788195904,0.0773789768,0.0623279337,0.0750200342,0.0780992836,True,False,,,,,
817,0.1535701772,0.1808833551,0.1378423511,0.1107438119,0.1321569945,0.1593628531,True,False,,,,,
818,0.1390422374,0.1626248691,0.1544733391,0.130567149,0.1348046932,0.1585491041,True,False,,,,,
819,0.0548829996,0.0950156239,0.0558884953,0.0527377885,0.053810394,0.0754520596,True,False,,,,,
820,0.1054750016,0.1613525521,0.1401918848,0.1397297748,0.1226023882,0.1507722185,True,False,,,,,
821,0.0579160382,0.0845403577,0.0793391961,0.045442812,0.0516794251,0.0819397769,True,False,,,,,
822,0.1380062512,0.0997904277,0.1380635407,0.1326656972,0.1353359742,0.1189269842,False,True,,,,,
823,0.1143496989,0.1067026712,0.1782519646,0.1181829717,0.1162663353,0.1424773179,True,False,,,,,
824,0.0821229076,0.0769834123,0.0584497167,0.087832351,0.0849776293,0.0677165645,False,True,,,,,
825,0.1172515407,0.1173138136,0.1285300971,0.0959941889,0.1066228648,0.1229219554,True,False,,,,,
826,0.187089612,0.1705617002,0.1786008345,0.1258690043,0.1564793082,0.1745812674,True,False,,,,,
827,0.1297371324,0.1508411973,0.1530327522,0.1757676188,0.1527523756,0.1519369747,False,True,,,,,
828,0.0910112464,0.0944487579,0.0797936735,0.0810850461,0.0860481463,0.0871212157,True,False,,,,,
829,0.1719600864,0.1294274941,0.1231329605,0.1329938192,0.1524769528,0.1262802273,False,True,,,,,
830,0.113917516,0.1473804238,0.2140483737,0.1258319245,0.1198747202,0.1807143988,True,False,,,,,
831,0.112117017,0.1040396304,0.1290719807,0.1063762578,0.1092466374,0.1165558055,True,False,,,,,
832,0.1540068609,0.1105988346,0.1186327201,0.0930781397,0.1235425003,0.1146157773,False,True,,,,,
833,0.1303744518,0.1223807682,0.1185321884,0.0915033092,0.1109388805,0.1204564783,True,False,,,,,
834,0.1420498108,0.1878663684,0.1396652883,0.1128197712,0.127434791,0.1637658283,True,False,,,,,
835,0.1019288799,0.1156918951,0.0798434409,0.0910670286,0.0964979542,0.097767668,True,False,,,,,
836,0.0796520882,0.0621386444,0.094939398,0.0465319024,0.0630919953,0.0785390212,True,False,,,,,
837,0.0953198153,0.1085289225,0.0974054575,0.1082478853,0.1017838503,0.10296719,True,False,,,,,
838,0.1103218716,0.0847508405,0.0960628209,0.0583187015,0.0843202865,0.0904068307,True,False,,,,,
839,0.1210096972,0.1415126394,0.1247325499,0.0972841082,0.1091469027,0.1331225947,True,False,,,,,
840,0.0851025954,0.0733596657,0.1055641017,0.063886479,0.0744945372,0.0894618837,True,False,,,,,
841,0.0868582046,0.1013460423,0.0766257937,0.0980973529,0.0924777788,0.088985918,False,True,,,,,
842,0.0708582515,0.0625262199,0.0634135408,0.0431896202,0.0570239359,0.0629698803,True,False,,,,,
843,0.1485053742,0.1877650525,0.1768525388,0.1222413882,0.1353733812,0.1823087957,True,False,,,,,
844,0.0803538501,0.0916517224,0.0807577336,0.0813097946,0.0808318223,0.086204728,True,False,,,,,
845,0.0624968447,0.0725567323,0.0754171916,0.0644629057,0.0634798752,0.073986962,True,False,,,,,
846,0.0712467789,0.0863736225,0.0641259623,0.0610651413,0.0661559601,0.0752497924,True,False,,,,,
847,0.0990912786,0.1059779396,0.0915440924,0.0689685032,0.0840298909,0.098761016,True,False,,,,,
848,0.0875276536,0.0893690033,0.0982714753,0.0889457464,0.0882367,0.0938202393,True,False,,,,,
849,0.0976566979,0.0705399895,0.0682323688,0.0731344833,0.0853955906,0.0693861791,False,True,,,,,
850,0.0590411743,0.0499343246,0.0668039834,0.0630362719,0.0610387231,0.058369154,False,True,,,,,
851,0.182730901,0.1901442477,0.190977985,0.1636938327,0.1732123668,0.1905611163,True,False,,,,,
852,0.0570571194,0.0527562605,0.0837089904,0.051540641,0.0542988802,0.0682326254,True,False,,,,,
853,0.1120252263,0.118993657,0.1052371192,0.0889080527,0.1004666395,0.1121153881,True,False,,,,,
854,0.0987813287,0.118217575,0.1098012755,0.0791248941,0.0889531114,0.1140094253,True,False,,,,,
855,0.14340689,0.1863976701,0.178255158,0.1078987401,0.1256528151,0.1823264141,True,False,,,,,
856,0.1367045882,0.115158503,0.0947185496,0.1052529266,0.1209787574,0.1049385263,False,True,,,,,
857,0.0702645047,0.0733244312,0.0640515449,0.0626418419,0.0664531733,0.068687988,True,False,,,,,
858,0.1154530493,0.0962299,0.1117214345,0.0890866116,0.1022698305,0.1039756672,True,False,,,,,
859,0.1168208033,0.1253009814,0.1099410542,0.0854030991,0.1011119512,0.1176210178,True,False,,,,,
860,0.1644464733,0.1867702331,0.2036215424,0.1347280676,0.1495872704,0.1951958877,True,False,,,,,
861,0.0980467066,0.1035350564,0.0912240438,0.070502484,0.0842745953,0.0973795501,True,False,,,,,
862,0.1072310197,0.0992577122,0.0767769467,0.0801685857,0.0936998027,0.0880173295,False,True,,,,,
863,0.1888788152,0.1402067445,0.1306656436,0.118905346,0.1538920806,0.135436194,False,True,,,,,
864,0.0886913367,0.1255025412,0.1193431736,0.0785538637,0.0836226002,0.1224228574,True,False,,,,,
865,0.1083737487,0.0848751586,0.0810706261,0.0892141747,0.0987939617,0.0829728923,False,True,,,,,
866,0.096208548,0.0744328578,0.0623341815,0.0807614319,0.08848499,0.0683835197,False,True,,,,,
867,0.1477948795,0.1168312667,0.1138403357,0.1039922897,0.1258935846,0.1153358012,False,True,,,,,
868,0.1698696048,0.1410953171,0.122744074,0.0869844225,0.1284270136,0.1319196955,True,False,,,,,
869,0.0928019905,0.0995739479,0.0856430201,0.0817869163,0.0872944534,0.092608484,True,False,,,,,
870,0.0857205691,0.0615213506,0.0761484497,0.0684694919,0.0770950305,0.0688349002,False,True,,,,,
871,0.0740353439,0.1264170652,0.1063708194,0.0678962405,0.0709657922,0.1163939423,True,False,,,,,
872,0.0834881025,0.0808865196,0.0691018854,0.0763325225,0.0799103125,0.0749942025,False,True,,,,,
873,0.082294898,0.0921704651,0.0836358878,0.0752613746,0.0787781363,0.0879031764,True,False,,,,,
874,0.0810794753,0.0689984021,0.06430672,0.0392299347,0.060154705,0.066652561,True,False,,,,,
875,0.0630493964,0.0629484535,0.0949669222,0.0406120896,0.051830743,0.0789576879,True,False,,,,,
876,0.08433489,0.0821560237,0.0768404508,0.0662734003,0.0753041452,0.0794982372,True,False,,,,,
877,0.052897417,0.0568460204,0.0637685489,0.0401360212,0.0465167191,0.0603072846,True,False,,,,,
878,0.1067186242,0.1197830158,0.1528489492,0.1338749947,0.1202968094,0.1363159825,True,False,,,,,
879,0.152722089,0.1792730437,0.171535427,0.1384732747,0.1455976818,0.1754042354,True,False,,,,,
880,0.084752018,0.1278360643,0.0785047427,0.1034219233,0.0940869707,0.1031704035,True,False,,,,,
881,0.1150351373,0.1089443323,0.1435049708,0.0879775651,0.1015063512,0.1262246515,True,False,,,,,
882,0.119379026,0.1034365091,0.1199449065,0.100907431,0.1101432285,0.1116907078,True,False,,,,,
883,0.1196921999,0.1256237525,0.1185120002,0.1051719267,0.1124320633,0.1220678764,True,False,,,,,
884,0.1395175475,0.1366972457,0.1133833823,0.1579840736,0.1487508105,0.125040314,False,True,,,,,
885,0.0969903895,0.0959740765,0.093847608,0.1149048168,0.1059476031,0.0949108423,False,True,,,,,
886,0.0774826532,0.0747802506,0.0898658539,0.0653801824,0.0714314178,0.0823230522,True,False,,,,,
887,0.0994634096,0.1046719127,0.0983639707,0.0865929655,0.0930281876,0.1015179417,True,False,,,,,
888,0.1195294913,0.0987254115,0.0954757153,0.0869267432,0.1032281172,0.0971005634,False,True,,,,,
889,0.1254392277,0.1122329672,0.0840589726,0.1056791055,0.1155591666,0.0981459699,False,True,,,,,
890,0.0943016937,0.0863040832,0.0632701544,0.096703848,0.0955027709,0.0747871188,False,True,,,,,
891,0.1128559212,0.1585831028,0.1523475468,0.1047064418,0.1087811815,0.1554653248,True,False,,,,,
892,0.2067919145,0.1846042222,0.199766687,0.1450169276,0.1759044211,0.1921854546,True,False,,,,,
893,0.1453509809,0.1283311797,0.1522122338,0.1421068133,0.1437288971,0.1402717067,False,True,,,,,
894,0.0988824372,0.1038918254,0.1042624822,0.0878003027,0.0933413699,0.1040771538,True,False,,,,,
895,0.1406357688,0.1174404929,0.1306979432,0.1233805171,0.132008143,0.1240692181,False,True,,,,,
896,0.1273173901,0.1253311847,0.1254792011,0.0814881503,0.1044027702,0.1254051929,True,False,,,,,
897,0.0756456219,0.1101759173,0.108027412,0.1029898576,0.0893177397,0.1091016646,True,False,,,,,
898,0.0879661372,0.0650071636,0.0811514922,0.0761967842,0.0820814607,0.0730793279,False,True,,,,,
899,0.1345334206,0.1310802257,0.145574097,0.1080764023,0.1213049114,0.1383271613,True,False,,,,,
900,0.0662986589,0.1247916645,0.088671154,0.071749278,0.0690239684,0.1067314093,True,False,,,,,
901,0.0857000562,0.100909494,0.0854847253,0.0695902172,0.0776451367,0.0931971096,True,False,,,,,
902,0.0950710055,0.081459271,0.0838663023,0.0938492299,0.0944601177,0.0826627867,False,True,,,,,
903,0.105010704,0.1142168736,0.1024241133,0.1004722431,0.1027414735,0.1083204934,True,False,,,,,
904,0.1053924348,0.118101472,0.0949709706,0.123064931,0.1142286829,0.1065362213,False,True,,,,,
905,0.0925583579,0.1178852652,0.1023129059,0.0659293773,0.0792438676,0.1100990856,True,False,,,,,
906,0.052356435,0.1040464013,0.091892246,0.0838101501,0.0680832925,0.0979693236,True,False,,,,,
907,0.041781566,0.0597476197,0.0650921914,0.0489703237,0.0453759449,0.0624199056,True,False,,,,,
908,0.06208199,0.0620078746,0.0638102022,0.0467457051,0.0544138475,0.0629090384,True,False,,,,,
909,0.1348798545,0.1089326073,0.1371681714,0.1251340757,0.1300069651,0.1230503893,False,True,,,,,
910,0.1361513197,0.1375851073,0.147822843,0.1384065898,0.1372789548,0.1427039752,True,False,,,,,
911,0.107153866,0.1358900537,0.1268844626,0.1078778906,0.1075158783,0.1313872582,True,False,,,,,
912,0.1219752826,0.1322457839,0.1826337964,0.0915500912,0.1067626869,0.1574397901,True,False,,,,,
913,0.0513753033,0.0709068251,0.0556800078,0.0524492383,0.0519122708,0.0632934164,True,False,,,,,
914,0.0980339609,0.0829955269,0.1133094331,0.1089539398,0.1034939504,0.09815248,False,True,,,,,
915,0.0897122257,0.0810354418,0.082068742,0.0657248655,0.0777185456,0.0815520919,True,False,,,,,
916,0.0515448047,0.0646354419,0.0615610191,0.0582080959,0.0548764503,0.0630982305,True,False,,,,,
917,0.1414376468,0.176040066,0.124802509,0.1282720452,0.134854846,0.1504212875,True,False,,,,,
918,0.1621512616,0.1654188608,0.1321347095,0.1827250803,0.172438171,0.1487767851,False,True,,,,,
919,0.135652529,0.1214977586,0.1163307601,0.1264157288,0.1310341289,0.1189142594,False,True,,,,,
920,0.2748406469,0.2200701232,0.2103030375,0.1871869889,0.2310138179,0.2151865804,False,True,,,,,
921,0.070311207,0.0708255385,0.0719565133,0.0524788117,0.0613950093,0.0713910259,True,False,,,,,
922,0.0879107675,0.099689239,0.0672342601,0.0673138369,0.0776123022,0.0834617496,True,False,,,,,
923,0.1610447728,0.1384185119,0.1228237379,0.135102151,0.1480734619,0.1306211249,False,True,,,,,
924,0.0667348471,0.060212137,0.0945014501,0.0594239987,0.0630794229,0.0773567935,True,False,,,,,
925,0.0980418121,0.1068746497,0.1098784323,0.0893508341,0.0936963231,0.108376541,True,False,,,,,
926,0.1119662283,0.1359027529,0.1518197483,0.1067764032,0.1093713157,0.1438612506,True,False,,,,,
927,0.1394871842,0.1509466698,0.1462140135,0.1393162128,0.1394016985,0.1485803416,True,False,,,,,
928,0.1593574296,0.1646910662,0.1681192824,0.1440607353,0.1517090825,0.1664051743,True,False,,,,,
929,0.1133656876,0.1063490934,0.1525010461,0.1027351703,0.108050429,0.1294250697,True,False,,,,,
930,0.1235728122,0.1428502295,0.1242793785,0.1427480152,0.1331604137,0.133564804,True,False,,,,,
931,0.1284184582,0.120914168,0.1490851328,0.1006126968,0.1145155775,0.1349996504,True,False,,,,,
932,0.1088174196,0.0955669087,0.0879399114,0.0741135825,0.091465501,0.09175341,True,False,,,,,
933,0.1345566249,0.1418826695,0.0987700996,0.1479132362,0.1412349306,0.1203263845,False,True,,,,,
934,0.1336163973,0.1628841806,0.1540990702,0.1429859733,0.1383011853,0.1584916254,True,False,,,,,
935,0.1233156201,0.1393037618,0.1242994307,0.1077319314,0.1155237758,0.1318015963,True,False,,,,,
936,0.114715202,0.1067699216,0.1341652704,0.1119359129,0.1133255574,0.120467596,True,False,,,,,
937,0.0990963245,0.108114136,0.0843708335,0.1292697068,0.1141830157,0.0962424847,False,True,,,,,
938,0.192733431,0.1824228487,0.1716292162,0.2226142785,0.2076738548,0.1770260324,False,True,,,,,
939,0.160788067,0.1430955021,0.1428458426,0.1300511412,0.1454196041,0.1429706723,False,True,,,,,
940,0.1277022274,0.1543215663,0.1301612853,0.1248112698,0.1262567486,0.1422414258,True,False,,,,,
941,0.0998185111,0.130558488,0.0907824758,0.0983703485,0.0990944298,0.1106704819,True,False,,,,,
942,0.0776269712,0.1131870044,0.0949720896,0.0874096748,0.082518323,0.104079547,True,False,,,,,
943,0.0655222984,0.0799985091,0.080835566,0.0498526528,0.0576874756,0.0804170376,True,False,,,,,
944,0.0993781527,0.1474299765,0.1091191356,0.1043734054,0.101875779,0.1282745561,True,False,,,,,
945,0.1421226945,0.1507631208,0.1351289566,0.129245994,0.1356843442,0.1429460387,True,False,,,,,
946,0.0837098483,0.0929277423,0.0898768674,0.0653829329,0.0745463906,0.0914023049,True,False,,,,,
947,0.0640903847,0.0637946671,0.0629317046,0.0630822174,0.0635863011,0.0633631859,False,True,,,,,
948,0.1467669035,0.1284164378,0.1220899636,0.1137212264,0.1302440649,0.1252532007,False,True,,,,,
949,0.08460106,0.0914550519,0.0878101384,0.0956244315,0.0901127458,0.0896325951,False,True,,,,,
950,0.1423164813,0.1107761484,0.113788534,0.0868565634,0.1145865223,0.1122823412,False,True,,,,,
951,0.0991020997,0.0921810128,0.0680716532,0.065244164,0.0821731318,0.080126333,False,True,,,,,
952,0.096612872,0.1160867127,0.1321717227,0.0924373985,0.0945251353,0.1241292177,True,False,,,,,
953,0.124767619,0.1172160377,0.0709930551,0.0764466229,0.100607121,0.0941045464,False,True,,,,,
954,0.1416808576,0.1896963266,0.2069865209,0.1174042328,0.1295425452,0.1983414237,True,False,,,,,
955,0.0935837422,0.1242670806,0.1250270401,0.0762628891,0.0849233157,0.1246470604,True,False,,,,,
956,0.1560892449,0.1605524958,0.2012272738,0.1300038584,0.1430465517,0.1808898848,True,False,,,,,
957,0.0777178991,0.0734510981,0.05875125,0.0595671863,0.0686425427,0.0661011741,False,True,,,,,
958,0.1292034376,0.1397663414,0.1326548117,0.0787548628,0.1039791502,0.1362105766,True,False,,,,,
959,0.1159162205,0.1290023491,0.1563623838,0.0943660545,0.1051411375,0.1426823664,True,False,,,,,
960,0.0986975677,0.1286413477,0.1210605686,0.1011232335,0.0999104006,0.1248509581,True,False,,,,,
961,0.1102799527,0.1148246964,0.0970985956,0.0892734384,0.0997766956,0.105961646,True,False,,,,,
962,0.0930871475,0.1465610528,0.1218240487,0.1025483487,0.0978177481,0.1341925508,True,False,,,,,
963,0.098048316,0.1176867884,0.1050136407,0.1031341987,0.1005912574,0.1113502145,True,False,,,,,
964,0.1664541034,0.1640171623,0.1112163825,0.1198215872,0.1431378453,0.1376167724,False,True,,,,,
965,0.0598173207,0.0467527812,0.0606039743,0.0619635591,0.0608904399,0.0536783778,False,True,,,,,
966,0.1354920877,0.1306028163,0.1074843111,0.1164687245,0.1259804061,0.1190435637,False,True,,,,,
967,0.0811201705,0.1215415744,0.0784192369,0.069144696,0.0751324333,0.0999804056,True,False,,,,,
968,0.1190655594,0.1258753286,0.1211676166,0.0864062951,0.1027359272,0.1235214726,True,False,,,,,
969,0.1108222991,0.0978732081,0.1459340641,0.0977621285,0.1042922138,0.1219036361,True,False,,,,,
970,0.0618513781,0.0641957905,0.0493238081,0.0515451566,0.0566982673,0.0567597993,True,False,,,,,
971,0.1046253525,0.1476909355,0.1163072102,0.0900736191,0.0973494858,0.1319990729,True,False,,,,,
972,0.0761090702,0.1049831183,0.1066737265,0.0810142193,0.0785616447,0.1058284224,True,False,,,,,
973,0.0669921541,0.0854984384,0.0786709361,0.1049727308,0.0859824424,0.0820846872,False,True,,,,,
974,0.2551570324,0.3532774577,0.2578036874,0.2204962891,0.2378266608,0.3055405725,True,False,,,,,
975,0.0597299259,0.0773558248,0.0710472761,0.0571496656,0.0584397957,0.0742015504,True,False,,,,,
976,0.0882632973,0.0828503221,0.0906581306,0.0832117112,0.0857375042,0.0867542263,True,False,,,,,
977,0.1110114941,0.0939126269,0.0646005618,0.063524322,0.087267908,0.0792565944,False,True,,,,,
978,0.1429554864,0.1189284275,0.1176623035,0.087927755,0.1154416207,0.1182953655,True,False,,,,,
979,0.0909513765,0.1140489474,0.0823965811,0.0893837402,0.0901675583,0.0982227643,True,False,,,,,
980,0.1214514534,0.0735851955,0.0777372653,0.0771700265,0.0993107399,0.0756612304,False,True,,,,,
981,0.1120699421,0.1296068082,0.1235588895,0.1177381497,0.1149040459,0.1265828489,True,False,,,,,
982,0.1044257102,0.1588658186,0.1517043256,0.1036802629,0.1040529865,0.1552850721,True,False,,,,,
983,0.1325034917,0.1362505617,0.1530898016,0.1226706577,0.1275870747,0.1446701817,True,False,,,,,
984,0.0774208075,0.0884675249,0.1006739512,0.0656281288,0.0715244682,0.0945707381,True,False,,,,,
985,0.1264532949,0.1344327567,0.1260204513,0.0819002655,0.1041767802,0.130226604,True,False,,,,,
986,0.0636593954,0.0832498835,0.0778261918,0.0368697658,0.0502645806,0.0805380376,True,False,,,,,
987,0.0669012337,0.1131266262,0.1233704285,0.0916656298,0.0792834318,0.1182485273,True,False,,,,,
988,0.0957066534,0.0887916581,0.0965892001,0.0804290162,0.0880678348,0.0926904291,True,False,,,,,
989,0.0567735855,0.082257688,0.0737262403,0.0677749537,0.0622742696,0.0779919641,True,False,,,,,
990,0.1321653245,0.0931913294,0.1589658148,0.071720067,0.1019426957,0.1260785721,True,False,,,,,
991,0.0836058698,0.0985211144,0.1153311261,0.069891978,0.0767489239,0.1069261203,True,False,,,,,
992,0.0947106517,0.0969624795,0.1356378269,0.0666380139,0.0806743328,0.1163001532,True,False,,,,,
993,0.091723397,0.0985290888,0.0929783273,0.0956809632,0.0937021801,0.095753708,True,False,,,,,
994,0.0508567772,0.0613778612,0.0470874719,0.03477233,0.0428145536,0.0542326665,True,False,,,,,
995,0.0490306536,0.0549189088,0.0525883468,0.0427997269,0.0459151902,0.0537536278,True,False,,,,,
996,0.1145023704,0.1028273023,0.0937981702,0.08664961,0.1005759902,0.0983127362,False,True,,,,,
